"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1442546634450092034","x1539971838226210816",2022-06-23 14:01:12,"AbaHeartleaf","@CentralReach has launched version 2.0 of their avail software which helps adults with #asd work independently.

#neurodiversity #autismawareness #adultautism #adultasd  #autismsupport #autismintheworkplace #autismworks #neurodiversityawareness #autism

https://t.co/Bp2bS1HPD4 https://t.co/ZCexFPtZG8","Hootsuite Inc.",277,,"x1114518668","CentralReach",FALSE,FALSE,0,0,,,"asd neurodiversity autismawareness adultautism adultasd autismsupport autismintheworkplace autismworks neurodiversityawareness autism",,"bit.ly/3QF2NNG","https://t.co/Bp2bS1HPD4","https://bit.ly/3QF2NNG","http://pbs.twimg.com/media/FV8UON0UIAIlNJK.jpg","https://t.co/ZCexFPtZG8","https://twitter.com/AbaHeartleaf/status/1539971838226210816/photo/1","photo","http://pbs.twimg.com/media/FV8UON0UIAIlNJK.jpg","https://t.co/ZCexFPtZG8","https://twitter.com/AbaHeartleaf/status/1539971838226210816/photo/1",,"x1114518668","CentralReach","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AbaHeartleaf/status/1539971838226210816","Heartleaf ABA","Bangor, Maine","Heartleaf ABA is a leading applied behavioral therapy provider located in Bangor, ME.
Latest News: https://t.co/Ic5wuXpllN","https://t.co/vZakIvxCuC",FALSE,4,15,0,25,1,2021-09-27 17:48:40,FALSE,"https://t.co/vZakIvxCuC","http://heartleafaba.com",,"https://pbs.twimg.com/profile_banners/1442546634450092034/1648054333",,"http://pbs.twimg.com/profile_images/1506675189962137608/9p9JJoIS_normal.jpg"
"x1908230660","x1539970346220064770",2022-06-23 13:55:16,"AtifChoudhury","Looking for the next members of our wonderful team @DandA_inclusion ❤️ #Diversity #Inclusion #Justice #Disability #Neurodiversity https://t.co/vEvbS1Iez5","Twitter Web App",129,,,,TRUE,FALSE,0,0,,,"Diversity Inclusion Justice Disability Neurodiversity",,"twitter.com/DandA_inclusio…","https://t.co/vEvbS1Iez5","https://twitter.com/DandA_inclusion/status/1539963691965108226",,,,,,,,,"x258329300","DandA_inclusion","en","x1539963691965108226","We're #hiring! Could you be the next member of the D&amp;A team as our Training and Innovations Coordinator or Business Development Officer? If you're passionate about authentic, intersectional inclusion, we want to hear from you! https://t.co/D3di516Km4 #DiversityAndInclusion #Jobs",2022-06-23 13:28:49,"Twitter Web App",0,1,"x258329300","DandA_inclusion","Diversity and Ability",2474,1693,2627,"UK","Diversity and Ability is an award-winning social enterprise led by and for disabled people, paving the way for a future where everyone is welcomed and included.",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AtifChoudhury/status/1539970346220064770","Atif Choudhury","Brighton, England","He/him. Happy CEO & Optimistic Wanderer. Moved by random kindness and absurdly brave ideas. https://t.co/FPxCzZsiUt https://t.co/LufRR69Oxv Views my own.","https://t.co/zz8KKg0H0I",FALSE,762,719,7,955,1793,2013-09-26 15:14:30,FALSE,"https://t.co/zz8KKg0H0I","http://www.diversityandability.com/",,"https://pbs.twimg.com/profile_banners/1908230660/1632830912","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1182655591837323265/6XAb1iqK_normal.jpg"
"x545426509","x1539969658106683395",2022-06-23 13:52:32,"jo3grace","Now free on YouTube https://t.co/zmQ4eNoZ1x #eyfs #neurodiversity #autism #autismawareness #autismacceptance #asc #asd #earlyyears #SENCO #nursery #primaryrocks #sltchat #senexchange #teaching #NQTchat https://t.co/P7nNWsMb4U","Twitter Web App",201,,,,TRUE,FALSE,2,4,,,"eyfs neurodiversity autism autismawareness autismacceptance asc asd earlyyears SENCO nursery primaryrocks sltchat senexchange teaching NQTchat",,"youtube.com/watch?v=WkWB8f… twitter.com/jo3grace/statu…","https://t.co/zmQ4eNoZ1x https://t.co/P7nNWsMb4U","https://www.youtube.com/watch?v=WkWB8f9Lxw4 https://twitter.com/jo3grace/status/1537442132331335682",,,,,,,,,,,"en","x1537442132331335682","Free to attend, aimed at an #EYFS audience, but relevant to anyone looking to be more inclusive of neurodivergent children in their setting https://t.co/viG67oJhrL @TheParentaGroup https://t.co/LseE2fCsGb",2022-06-16 14:29:03,"Twitter Web App",5,3,"x545426509","jo3grace","Joanna Grace",15179,16441,84217,"Carnkie, England","Seeking to contribute to a world where people are understood in spite of difference, Doctoral researcher, The Sensory Projects, TEDx, Trainer, Author. Autistic.",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jo3grace/status/1539969658106683395","Joanna Grace","Carnkie, England","Seeking to contribute to a world where people are understood in spite of difference, Doctoral researcher, The Sensory Projects, TEDx, Trainer, Author. Autistic.","https://t.co/qMKsSbpzDx",FALSE,15179,16441,194,84217,29110,2012-04-04 20:40:10,FALSE,"https://t.co/qMKsSbpzDx","http://www.thesensoryprojects.co.uk",,"https://pbs.twimg.com/profile_banners/545426509/1621607188","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/948284485489102848/hcyhqyXs_normal.jpg"
"x38834516","x1539968852741672960",2022-06-23 13:49:20,"TaniaAMarshall","This applies to the #autistic #neurodiversity community who hate #neurotypicals #hatred #toxic https://t.co/IR6QXRdXkV","Twitter for iPhone",94,,,,TRUE,FALSE,4,1,,,"autistic neurodiversity neurotypicals hatred toxic",,"twitter.com/seerutkchawla/…","https://t.co/IR6QXRdXkV","https://twitter.com/seerutkchawla/status/1539697698668007424",,,,,,,,,,,"en","x1539697698668007424","Deranged hatred of any group: gay people, Christians, liberals, conservatives, women, men.

Is information about you, not the group.",2022-06-22 19:51:52,"Twitter for iPhone",640,84,"x1554622124","seerutkchawla","Seerut K. Chawla",51779,809,29192,"London","Psychotherapist- this is not therapy, this is Twitter. Not in your tribe. Very ‘problematic’. 🏴‍☠️",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TaniaAMarshall/status/1539968852741672960","Tania Marshall 🇨🇦Clinical Psychotherapist Author","Consults aspiengirl@gmail.com","🥇2X @amazon Author | Autism Expert | Analyst | Chair https://t.co/CRbg0G3XiN 'Silenced'’ Book Tips https://t.co/l09E6HEXJt ‘Analyse This’ #LIETOME #deception #crime #truth","https://t.co/AnwrafAdzz",FALSE,14534,15312,253,89471,53737,2009-05-09 10:50:28,FALSE,"https://t.co/AnwrafAdzz","http://taniaannmarshall.wordpress.com",,"https://pbs.twimg.com/profile_banners/38834516/1482907846","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1498257653247660033/WbVjSbHH_normal.jpg"
"x256217339","x1539967839842742273",2022-06-23 13:45:18,"AsylumMagUK","Autscape, a conference for autistic people organised by autistic people.

The theme this year is 'Interdependence'

For more details contact-  
 info@autscape.org 
 07511774654

#Autism 
#Autscape2022
#neurodiversity ♾ https://t.co/SZSbNOhnd9 https://t.co/yeQaBNec4H","Twitter for Android",242,,,,TRUE,FALSE,1,0,,,"Autism Autscape2022 neurodiversity",,"twitter.com/autscape/statu…","https://t.co/SZSbNOhnd9","https://twitter.com/autscape/status/1536843106674425857","http://pbs.twimg.com/media/FV8QlUgaAAEi1AS.jpg","https://t.co/yeQaBNec4H","https://twitter.com/AsylumMagUK/status/1539967839842742273/photo/1","photo","http://pbs.twimg.com/media/FV8QlUgaAAEi1AS.jpg","https://t.co/yeQaBNec4H","https://twitter.com/AsylumMagUK/status/1539967839842742273/photo/1",,,,"en","x1536843106674425857","The #Autscape2022 venue, The Hayes conference centre, was kind enough to extend their participant information deadline, so we can now extend our registration deadline by about three weeks! Registration will now close on the 10th of July. Book here: https://t.co/H9q7TzeBLv",2022-06-14 22:48:44,"Twitter Web App",6,3,"x1017928118118551552","autscape","Autscape 2022 ’Interdependence‘",1341,93,128,"","A European/UK ‘autistic conference’ organised for & by autistic people. #Autscape2022 ‘Interdependence’ is from 8 to 11 Aug, online & at The Hayes in Derbyshire",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AsylumMagUK/status/1539967839842742273","Asylum Magazine","UK","The radical mental health magazine. Distributed by @pccsbooks.Retweets and likes do not equal endorsement. Email- editors@asylummagazine.org","https://t.co/SOOMT3xMMt",FALSE,7596,2288,112,11464,9141,2011-02-22 22:20:13,FALSE,"https://t.co/SOOMT3xMMt","http://asylummagazine.org/",,"https://pbs.twimg.com/profile_banners/256217339/1530280989","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1478955591557017600/j9GIuj09_normal.jpg"
"x3178016763","x1539964576237772801",2022-06-23 13:32:20,"CitizenX01776","I said this earlier, but I fully believe that we need to push for an acute awareness of people W/ #BrainInjury #ChronicPain #MentalHealth #NeuroDiversity  The stigma needs to be broken, we need to be visible #NotJustAPhase and we’re not gonna just snap out of it","Twitter for iPhone",262,,,,FALSE,FALSE,0,0,,,"BrainInjury ChronicPain MentalHealth NeuroDiversity NotJustAPhase",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CitizenX01776/status/1539964576237772801","#CitizenX01776","BlueLivesMatter CopsTvLivePd ","first responder support/2001 #CitizensPoliceAcademy/ #AmericanPatriot/#AllLivesMatter / Alt account @pslcraftingpawz #CitizenPatrol #TruckersGirlfriend #lgbtq",,FALSE,329,1006,21,20073,317,2015-04-17 21:17:37,FALSE,,,,"https://pbs.twimg.com/profile_banners/3178016763/1643634640","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1524150128239644673/YusIOHXC_normal.jpg"
"x71187694","x1539960386488639489",2022-06-23 13:15:41,"ordinary_star","So brilliant to see this @glastonbury. A calm space within the festival with comfy seats, fiddle toys, calming music, fans, headphones and speech &amp; language therapists. Such a special addition to the actual best festival in all the world. #neurodiversity #Glastonbury2022 https://t.co/tTWE338oS5","Twitter Web App",275,,,,FALSE,FALSE,0,0,,,"neurodiversity Glastonbury2022",,,,,"http://pbs.twimg.com/media/FV8IO7NX0AQ9nbQ.jpg","https://t.co/tTWE338oS5","https://twitter.com/ordinary_star/status/1539960386488639489/photo/1","photo","http://pbs.twimg.com/media/FV8IO7NX0AQ9nbQ.jpg","https://t.co/tTWE338oS5","https://twitter.com/ordinary_star/status/1539960386488639489/photo/1",,"x18863867","glastonbury","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ordinary_star/status/1539960386488639489","Laura Precious (Jones)","Whitstable","I like making good stuff happen.",,FALSE,549,1395,4,2628,1765,2009-09-03 06:14:52,FALSE,,,,"https://pbs.twimg.com/profile_banners/71187694/1562500752","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1531893975199764480/9XOmXbpH_normal.jpg"
"x3028559987","x1539958720892993537",2022-06-23 13:09:04,"YourLittleKanga","Take a look at what we do StartUp Disruptors™️ - Entrepreneurship Education Community and follow us via TikTok too.

#business 
#startupdisruptors 
#community 
#neurodiversity 
#smallbusiness https://t.co/rtP5p5JRiL","LinkedIn",215,,,,FALSE,FALSE,0,0,,,"business startupdisruptors community neurodiversity smallbusiness",,"lnkd.in/e_2vhGeB","https://t.co/rtP5p5JRiL","https://lnkd.in/e_2vhGeB",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/YourLittleKanga/status/1539958720892993537","Little Kanga Ltd","Earth 🌏","I’m Becky Lodge|Founder of @solentdisruptor as featured in @thetimes and @skynews @TechRoundUK connect here 👉🏻https://t.co/93qG2qlbvI","https://t.co/UEDDs4idx8",FALSE,9978,11170,793,22873,17706,2015-02-10 18:51:59,FALSE,"https://t.co/UEDDs4idx8","http://www.littlekanga.co.uk",,"https://pbs.twimg.com/profile_banners/3028559987/1599754627","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1305771352901791744/BA9SaK19_normal.jpg"
"x1344271021906534402","x1539954602463924225",2022-06-23 12:52:42,"AGrouchPotato","#PitchDis  #Neurodiversity 
When a young athlete suffering from #tourettes takes out his frustration from years of being stared at and teased, he pleads with his classmates in a slam poetry appeal to focus on their similarities instead of their differences","Twitter Web App",256,,,,FALSE,FALSE,1,0,,,"PitchDis Neurodiversity tourettes",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AGrouchPotato/status/1539954602463924225","AGrouchPotato","","A rock among pebbles, stoner, starchy, bah humbug.",,FALSE,0,7,0,12,4,2020-12-30 13:16:15,FALSE,,,,"https://pbs.twimg.com/profile_banners/1344271021906534402/1610028929",,"http://pbs.twimg.com/profile_images/1347183402211020802/kztbuH-8_normal.jpg"
"x1456321916126564362","x1539952410407337987",2022-06-23 12:44:00,"moonlandingnft","⚡️Check out this #NFT by #neurodiverse @Project_Onward artist Ruby Bradford! Available soon on the @GameStopNFT marketplace launch with our #NFToons drop!

Thank u @GameStop !
🚀
#GME #GameStop #GameStopNFT #Loopring #ETH #Layer2 #NFTs #Emojis #Web3 #Neurodiversity https://t.co/WVV1v9jVMt","Twitter Web App",264,,,,FALSE,FALSE,5,0,,,"NFT neurodiverse NFToons GME GameStop GameStopNFT Loopring ETH Layer2 NFTs Emojis Web3 Neurodiversity",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1539952402199187458/pu/img/pP0k29RMYu7aMpRv.jpg","https://t.co/WVV1v9jVMt","https://twitter.com/moonlandingnft/status/1539952410407337987/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1539952402199187458/pu/img/pP0k29RMYu7aMpRv.jpg","https://t.co/WVV1v9jVMt","https://twitter.com/moonlandingnft/status/1539952410407337987/video/1",,"x432645855 x1508498431907557376 x22258315","Project_Onward GameStopNFT GameStop","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/moonlandingnft/status/1539952410407337987","Moon Landing Initiative","","🧩Neurodiversity + Disability in the NFT space🧩
#NFToons Collection 🌜 collab with @Project_Onward 🌛 exclusively on @GamestopNFT Marketplace. 
Coming soon 🚀","https://t.co/C8RhBBO9Bf",FALSE,743,546,9,471,1179,2021-11-04 18:08:01,FALSE,"https://t.co/C8RhBBO9Bf","https://moonlandingnft.com/",,"https://pbs.twimg.com/profile_banners/1456321916126564362/1653140267",,"http://pbs.twimg.com/profile_images/1456322420105678853/03hZGNIu_normal.jpg"
"x1456321916126564362","x1539952413225979913",2022-06-23 12:44:00,"moonlandingnft","+ Gm! We're #MoonLanding! 👋
An initiative for #neurodiversity in the #NFT space thru collabs supporting nonprofit studios for artists with disability selected to participate in the @GameStopNF Marketplace as a Launch Creator! 
Our first collab #NFToons with @Project_Onwar","Twitter Web App",272,"x1539952410407337987","x1456321916126564362","moonlandingnft",FALSE,FALSE,4,0,,,"MoonLanding neurodiversity NFT NFToons",,,,,,,,,,,,,"x2495261066","GameStopNF","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/moonlandingnft/status/1539952413225979913","Moon Landing Initiative","","🧩Neurodiversity + Disability in the NFT space🧩
#NFToons Collection 🌜 collab with @Project_Onward 🌛 exclusively on @GamestopNFT Marketplace. 
Coming soon 🚀","https://t.co/C8RhBBO9Bf",FALSE,743,546,9,471,1179,2021-11-04 18:08:01,FALSE,"https://t.co/C8RhBBO9Bf","https://moonlandingnft.com/",,"https://pbs.twimg.com/profile_banners/1456321916126564362/1653140267",,"http://pbs.twimg.com/profile_images/1456322420105678853/03hZGNIu_normal.jpg"
"x1496861279503409153","x1539946099439460352",2022-06-23 12:18:55,"DisabledTales","For #InternationalFairyDay, I've reviewed In The Heart Of Hidden Things by Kit Whitfield, a novel about fairy smiths featuring neurodiverse characters at its centre!
https://t.co/pkqtzvjp4u

#Neurodiversity #BookReview #BookTwitter #DisabilityTwitter #FolkloreThursday @bethoblogs https://t.co/YcXj8ECSu3","Twitter Web App",280,,,,FALSE,FALSE,10,4,,,"InternationalFairyDay Neurodiversity BookReview BookTwitter DisabilityTwitter FolkloreThursday",,"disabledtales.co.uk/disabled-tales…","https://t.co/pkqtzvjp4u","https://disabledtales.co.uk/disabled-tales/book-review-in-the-heart-of-hidden-things-by-kit-whitfield","http://pbs.twimg.com/media/FV78z3tXEAEk7xi.jpg","https://t.co/YcXj8ECSu3","https://twitter.com/DisabledTales/status/1539946099439460352/photo/1","photo","http://pbs.twimg.com/media/FV78z3tXEAEk7xi.jpg","https://t.co/YcXj8ECSu3","https://twitter.com/DisabledTales/status/1539946099439460352/photo/1",,"x985382443","bethoblogs","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DisabledTales/status/1539946099439460352","Disability In Fairy Tales and Folklore","","Discussing disabled characters in fairy tales and folklore | Submissions OPEN | Tweets by @bethoblogs","https://t.co/mwkbriSqzd",FALSE,1048,824,11,586,6412,2022-02-24 14:55:23,FALSE,"https://t.co/mwkbriSqzd","https://www.disabledtales.co.uk",,"https://pbs.twimg.com/profile_banners/1496861279503409153/1645716632",,"http://pbs.twimg.com/profile_images/1516161845782097921/CyQa62d2_normal.jpg"
"x587230033","x1539945316371292162",2022-06-23 12:15:48,"Char_Pearson","#message #autismawareness #actuallyautistic #inclusionmatters #autismacceptance #neurodiversity https://t.co/TmTZZB30Et","Twitter for iPhone",119,,,,FALSE,FALSE,0,0,,,"message autismawareness actuallyautistic inclusionmatters autismacceptance neurodiversity",,"instagram.com/tv/CfJO5RMFtoh…","https://t.co/TmTZZB30Et","https://www.instagram.com/tv/CfJO5RMFtoh/?igshid=MDJmNzVkMjY=",,,,,,,,,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Char_Pearson/status/1539945316371292162","Charlotte Pearson","Hackney, London","Neurodivergent | Model | Charity Founder. Raising awareness and Advocating for acceptance. ADHD mum raising Autism kids. Agent - Zebedee Talent","https://t.co/s6FNKchf4J",FALSE,118,159,4,1491,88,2012-05-22 07:32:01,FALSE,"https://t.co/s6FNKchf4J","https://linktr.ee/acontroversialmind",,"https://pbs.twimg.com/profile_banners/587230033/1650702602","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1517782794059014144/aOmciY64_normal.jpg"
"x716628945534320640","x1539943614918410240",2022-06-23 12:09:03,"SENDGroupUK","We are back with Dyslexia Show Digital! We have an amazing live webinar coming up with Aidan Healy, Business Psychologist and the CEO of Lexxic. Book via the SEND Group website https://t.co/5zZxBiavc1
#workplace #diversity #neurodiversity @LexxicLtd @Aidan_Healy @dyslexiashowuk https://t.co/h2ioclAB6W","Buffer",278,,,,FALSE,FALSE,1,2,,,"workplace diversity neurodiversity",,"buff.ly/3NAiu6C","https://t.co/5zZxBiavc1","https://buff.ly/3NAiu6C","http://pbs.twimg.com/media/FV76jktWAAM9ZL1.jpg","https://t.co/h2ioclAB6W","https://twitter.com/SENDGroupUK/status/1539943614918410240/photo/1","photo","http://pbs.twimg.com/media/FV76jktWAAM9ZL1.jpg","https://t.co/h2ioclAB6W","https://twitter.com/SENDGroupUK/status/1539943614918410240/photo/1",,"x1281100314 x400914640 x773945820349693957","LexxicLtd Aidan_Healy dyslexiashowuk","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SENDGroupUK/status/1539943614918410240","SEND Group","UK","The SEND Group offers, webinars, training and consultancy to the education community. on topics related to heading conditions of #SEND . Founder @arrandyslexia","https://t.co/jOqmXDe7Yc",FALSE,1797,474,24,2982,807,2016-04-03 14:10:29,FALSE,"https://t.co/jOqmXDe7Yc","http://www.sendgroup.co.uk",,"https://pbs.twimg.com/profile_banners/716628945534320640/1587807942",,"http://pbs.twimg.com/profile_images/1253978279117230083/aZP96xEW_normal.jpg"
"x90996165","x1539943172951916548",2022-06-23 12:07:17,"rosiemay_r","What a remarkable idea @WaterstonesGate. From a consumer perspective, I feel like #Neurodiversity books can sometimes get far too sandwiched in with general non-fiction. Such a shame because there are plenty of people who need these books. https://t.co/Vc3v95JXmG","Twitter Web App",239,,,,TRUE,FALSE,1,0,,,"Neurodiversity",,"twitter.com/BrownlessElain…","https://t.co/Vc3v95JXmG","https://twitter.com/BrownlessElaine/status/1539867835635318784",,,,,,,,,"x2868733204","WaterstonesGate","en","x1539867835635318784","Glad to see a neurodiversity section in Waterstones Metrocentre yesterday...and my book!😊 @WaterstonesGate 
#Neurodiversity 
#Autism
#SEND #edutwitter 
#BookTwitter https://t.co/go9T9hiAr2",2022-06-23 07:07:56,"Twitter for Android",6,1,"x1396159989744558081","BrownlessElaine","ElaineBrownless🌺🐈‍⬛",453,591,1578,"The Land of Geordies, UK.","Teacher, autism specialist, #autisticparent, artist, author. Navigating perimenopause with the help of HRT, cats, art, nature & swimming. Love the sea & gin.",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rosiemay_r/status/1539943172951916548","Rosemary May Richings","Canadian living in Marrakech","Writer + @JKPbooks author ""stumbling through space + time: living life with #Dyspraxia"" launching September 21 .@DyspraxicMe trustee, @dyspraxically co-founder.","https://t.co/5yguZQiFCs",FALSE,3385,4857,121,12801,4594,2009-11-19 00:27:12,FALSE,"https://t.co/5yguZQiFCs","https://linktr.ee/rosemary_richings",,"https://pbs.twimg.com/profile_banners/90996165/1649412707","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1507769134255415298/xpoYBPHN_normal.jpg"
"x90996165","x1539892292584198145",2022-06-23 08:45:07,"rosiemay_r","I am #Neurodivergent myself, but have also done freelance work for the #neurodiversity training sector. Key lesson from that: we have to keep in mind there are some well-intended people just trying to understand us &amp; what we want out there. Educate don’t attack those people.","Twitter for iPhone",279,"x1539892291002941441","x90996165","rosiemay_r",FALSE,FALSE,0,0,,,"Neurodivergent neurodiversity",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rosiemay_r/status/1539892292584198145","Rosemary May Richings","Canadian living in Marrakech","Writer + @JKPbooks author ""stumbling through space + time: living life with #Dyspraxia"" launching September 21 .@DyspraxicMe trustee, @dyspraxically co-founder.","https://t.co/5yguZQiFCs",FALSE,3385,4857,121,12801,4594,2009-11-19 00:27:12,FALSE,"https://t.co/5yguZQiFCs","https://linktr.ee/rosemary_richings",,"https://pbs.twimg.com/profile_banners/90996165/1649412707","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1507769134255415298/xpoYBPHN_normal.jpg"
"x90996165","x1539892291002941441",2022-06-23 08:45:06,"rosiemay_r","I understand the need to be protective of the language of #Neurodiversity, because I understand it is replacing something so much worse &amp; heavily stigmatizing. But those attacks need to be directed at people bullying &amp; discriminating against members of the ND community instead.","Twitter for iPhone",286,"x1539892288742199296","x90996165","rosiemay_r",FALSE,FALSE,0,0,,,"Neurodiversity",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rosiemay_r/status/1539892291002941441","Rosemary May Richings","Canadian living in Marrakech","Writer + @JKPbooks author ""stumbling through space + time: living life with #Dyspraxia"" launching September 21 .@DyspraxicMe trustee, @dyspraxically co-founder.","https://t.co/5yguZQiFCs",FALSE,3385,4857,121,12801,4594,2009-11-19 00:27:12,FALSE,"https://t.co/5yguZQiFCs","https://linktr.ee/rosemary_richings",,"https://pbs.twimg.com/profile_banners/90996165/1649412707","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1507769134255415298/xpoYBPHN_normal.jpg"
"x14243886","x1539941851355942913",2022-06-23 12:02:02,"susanfitzell","At the foundational level, neurodiversity in the workplace means acknowledging, understanding, and incorporating both neurotypical and neurodivergent individuals in the workforce. 

https://t.co/qHFCYDrGhH 

#innovation #neurodiversityatwork #neurodivergent #neurodiversity https://t.co/MQfwDBo31w","Zoho Social",273,,,,FALSE,FALSE,0,0,,,"innovation neurodiversityatwork neurodivergent neurodiversity",,"zcu.io/rxDu","https://t.co/qHFCYDrGhH","https://zcu.io/rxDu","http://pbs.twimg.com/media/FV7486lVUAABfhr.jpg","https://t.co/MQfwDBo31w","https://twitter.com/susanfitzell/status/1539941851355942913/photo/1","photo","http://pbs.twimg.com/media/FV7486lVUAABfhr.jpg","https://t.co/MQfwDBo31w","https://twitter.com/susanfitzell/status/1539941851355942913/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/susanfitzell/status/1539941851355942913","Susan Fitzell","Manchester, NH","#Neurodiversity & Learning Strategies Expert for Schools, Non-profits, & Corporations - Dynamic Speaker, Author, and Coach #Gr8teaching, #CoTeaching #DEI","https://t.co/sO2xleiVXs",FALSE,2887,2151,313,20186,4199,2008-03-28 14:18:40,FALSE,"https://t.co/sO2xleiVXs","http://susanfitzell.com",,"https://pbs.twimg.com/profile_banners/14243886/1639347421","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/593962074721640449/4Ipccowj_normal.jpg"
